27,	'Singed',	'the Mad Chemist',	'Singed descended from a long line of Zaun's revered chemists. Even in his youth, his talent for concocting potions far outstripped that of his peers, and he quickly distinguished himself from his less extraordinary chemist compatriots. It came as no surprise to anyone when he was selected for apprenticeship by the infamous Warwick, master apothecary on a lucrative retainer with the Noxian military during their campaign against Ionia. Within Warwick's laboratories, Singed toiled without end, rapidly absorbing every detail of his predecessor's deadly craft. Singed had little concern for the death and destruction that was the fruit of his labors. By the time the curse of lycanthropy descended to claim his master, Singed was poised and eager to make the transition from workhorse to innovator; he was ready to share his genius by bringing a new brand of suffering to the Ionian front. His zeal for progress was unquenchable, and when suitable test subjects proved to be in short supply, the eager chemist was often thought to turn his volatile mixtures on his own flesh.When the uneasy peace created by the League of Legends settled on the world, Singed journeyed to the one place where he was still able to showcase his beloved craft: the Institute of War. By this time he was barely even a man, his body both ruined and sustained by his ingenious craft. A thousand burns - accidents of shadow and flame - mar his ravaged form, and exposure to such harsh conditions has deadened his nerves, hardened his body, and strengthened his physique, transforming him into a veritable juggernaut. This, combined with a formidable arsenal of deadly concoctions, makes Singed a force to be reckoned with on the Fields of Justice.''My deadliest dose shall bear my patron's name!''-- Singed, having just christened the Insanity Potion',	'fighter,melee'
28,	'Evelynn',	'the Widowmaker',	'Evelynn's origins are shrouded in mystery - a mystery she herself helps to perpetuate.  What everyone does know about Evelynn, however, is that she is one of the most skilled assassins in Valoran.  It is clear upon first meeting her that she is not quite human.  Some theorize that she was cursed with a mild form of fantastical vampirism as a child.  Supporters of this theory contend that her ability to sap the very life essence of her opponents on (and off) the Fields of Justice, while still being able to tolerate direct sunlight, would account for this belief.  There is some evidence that Evelynn originally came from the Shadow Isles - the mysterious island located northwest of Valoran that is eternally blanketed by a thick, unnatural fog.  It is thought that the Shadow Isles are home to countless forms of undead, though no one seems eager to perform the exploration necessary to find out the truth.  Evelynn neither confirms nor denies her connection to Shadow Isles.The power brokers of Valoran know that Evelynn's services come at the highest of premiums, and her recent addition to the League of Legends indicates that her ambitions are growing.  Her savagery on the Fields of Justice has been so great that new rumors about her origins are now circulating.  The most popular one - an abuse of magic as a child morphed her into the hungering beast her opponents see on the battlefield - always makes her smile when hearing it... an act that bares her razor-sharp fangs and teeth.  Evelynn now curries favor from League summoners, gaining influence for reasons known only to her.  While the nature of her plans- much like almost everything else about her - remains unknown, there's little doubt that those plans are now set on the world stage. ''There is little mystery about her to me - she is the ultimate predator.''-- Jax',	'assassin,stealth,melee'
29,	'Twitch',	'the Plague Rat',	'The city-state of Zaun is a twisted realm of science, mercantilism, and magic run amok.  While the young science of techmaturgy does much to advance civilization, its research and use in Zaun pushes the boundaries of morality on a daily basis.  Zaun, choked with pollution from the countless factories and laboratories that spew waste into the environment, suffers greatly.  As polluted as Zaun is above-ground, its subterranean levels are far worse.  All of Zaun's runoff waste pooled together in its sewers, mixing into a toxic and mysterious concoction.  A single plague rat rose from this alchemical nightmare - Twitch.  Unlike his lesser evolved cousins, Twitch became as sentient as anyone else... provided they were as insane as he.  A seeming byproduct of the evolutionary brew that spawned him was maniacal insanity, albeit in a functional form.Twitch came to the League of Legends to represent himself ''as the only one of his kind'' on the Fields of Justice.  Since then, he has found a generous benefactor in the city that gave him his evolutionary sentience - Zaun.  Twitch is one of Zaun's premier champions in the League, and as such he fights for Zaun when political disputes between Valoran's city-states arise.  Twitch has publically stated that his goal is to gain enough influence and materiel from his work in the League to try to recreate the process by which he gained his sentience.  While many challenges lie ahead in his quest - one of the largest being his own insanity - were he to succeed, it would mean a bold and brazen step forward in the evolution of all of Runeterra.  Zaun has pledged its support for Twitch in his quest, though it remains to be seen what Zaun's ulterior motives are in the matter.''The existence of Twitch proves that anything is possible on Runeterra.'' -- Heimerdinger',	'carry,stealth,ranged'
30,	'Karthus',	'the Deathsinger',	'Karthus is a terrible creature who was once a mortal so obsessed with death that he eagerly embraced the gift of undeath. Now in his unlife as a lich, Karthus is closer to his beloved grave than he ever imagined. He commands magic with oblivion as its source, and seeks to bring his grim truth to the rest of the world: only in death does life gain clarity and purpose.Even as a boy, Karthus was different. There was a darkness within him that could not be denied. The young child clung to the shadows and shunned the company of others. He snuck into the funerals of strangers, and spoke to their tombstones in the cemetery. He sought out corpses of animals to preserve and memorialize them, creating a grim collection of morbid art. Karthus volunteered to tend to the sick and dying, though his intentions were not to help, but to closely witness the passing of those who were beyond help. Ultimately, he went so far as to elaborately stage his death, and he secretly observed his own funeral with intense fascination. When others discovered what Karthus had done, they were so shocked and disturbed that, in a way, he became truly dead to them.  Karthus found himself fully rejected by the living.His isolation only served to fuel his obsession. Karthus delved further into his exploration of death, and became fascinated by the legends of the Shadow Isles. There, it was said, the specters of the deceased continued on in unlife everlasting. Possessed by these tales, he knew he had to discover for himself if they were true. Journeying to those dreaded isles, Karthus soon found himself wandering through the mist, overcome by the surreal beauty of the place. He felt as if he had finally come home. He had always chased the elusive purity of the moment of death, when life passed and in a single instant achieved meaning. Karthus saw that undeath was like that moment, preserved in dread stillness forever. He had discovered his destiny, to cross over the veil and leave the living behind for eternity. Something awoke in the Shadow Isles that day, when Karthus did something no other creature had ever done: he willingly gave  his life over to undeath. When he reentered the world, Karthus had become the embodiment of his own obsession. An undying lich with the keys to life and death, he seeks to bring his dark requiem to the world.''There is no sweeter song than the last breath of the dying.''-- Karthus',	'mage,ranged'
31,	'Cho'Gath',	'the Terror of the Void',	'There is a place between dimensions, between worlds.  To some it is known as the Outside, to others it is the Unknown.  To those that truly know, however, it is called the Void.  Despite its name, the Void is not an empty place, but rather the home of unspeakable things - horrors not meant for minds of men.  Cho'Gath is a creature born of the Void, a thing whose true nature is so awful most will not speak its name.  Its fellows have been poking at the walls that divide dimensions for a crack, a way into Runeterra, where they can visit their own personal paradise of horror upon the world.  They are called the Voidborn, creatures so ancient and terrible that they have been removed from history altogether.  It is rumored that the Voidborn command vast armies of unspeakable creatures on other worlds, that they were once driven from Runeterra by powerful magic lost to antiquity.If such tales are true, then the rumors that follow must be equally true - that one day, the Voidborn will return.  Even now, something dark stirs in Icathia, perverting the summoning rituals of the League to allow the presence of Cho'Gath.  It is an alien creature of malice and violence, a thing that causes all but the most stalwart to cringe in fear.  Cho'Gath even appears to feed on its predations, growing and swelling as it gorges itself.  Worse yet, the creature is intelligent, perhaps greatly so, making most wonder how such a monster could be contained.  Fortunately, the power of the League's summoning has confined Cho'Gath's presence exclusively to the League of Legends.  It is here that summoners use Cho'Gath's Voidborn abilities to help decide the fate of Runeterra.  The Terror of the Void knows what fate it would choose for Runeterra, given half the chance.Woe betide the day when Cho'Gath grows weary of the League.',	'fighter,mage,melee'
32,	'Amumu',	'the Sad Mummy',	'Perhaps one of the oddest champions in the League of Legends is the yordle known as Amumu. His life before joining the League remains unknown... especially to Amumu. All he remembers is that he woke up alone inside a pyramid within the Shurima Desert. He was entwined in mummy wrappings and he could not feel his heart beat. Furthermore, he felt a deep sadness that he could not entirely explain; he knew he missed his parents, though he could not remember who they were. Dropping to his knees, Amumu wept into his bandages. No matter what he did, it seemed he could never stop his tears or sadness. Eventually he stood up, determined to wander the world to discover his past. Amumu traveled all across southern Valoran - a feat that is not easily dismissed.While Amumu still hasn't learned much about his past, he has learned a great deal about who he has become. He is most assuredly undead, though he harbors none of the evil characteristics typical of undead beings. He also seems to keep trouble at arm's length; Amumu was able to traverse all of Southern Valoran without so much as a single bad thing happening to him. He was just sad, and the people and beings he encountered eventually shared his sadness. Ultimately, he made his way north across the Great Barrier to the Institute of War, the home of the League. Amumu's story was compelling to the summoners he met there, and they invited him to take part in a League Judgment. His success within the League as a champion has given Amumu something he desired: a home. With his present (un)life secured, he now hopes the friends he has made will help him discover his past. ''Things are bad when Amumu is crying, but they're much worse when he's angry.''-- Ezreal',	'tank,melee'
33,	'Rammus',	'the Armordillo',	'Ravaged by Rune Wars long past, the lands south of the Great Barrier are wrecked by chaotic magical storms, leaving the grasp of nature's rule tenuous at best. While abnormal flora or fauna are the norm rather than the exception in these ruined areas, perhaps none is more curious than the case of Rammus. While no one is entirely certain why an armadillo from the Shurima Desert crossed the Kumungu Jungle into the Plague Jungles, Rammus made just such a journey. There, amongst the twisted vines and festering rot, he came across an oddity - a healthy evergreen hedge maze, stretching as far as the eye could see. As he explored the maze, something compelled him toward its center - a light, a presence of some kind. As he drew closer, the light surged, blinding him and knocking him unconscious.When he awoke, Rammus' whole world had changed. The maze had vanished and he felt truly cognizant for the first time in his otherwise unremarkable life. As his predicament dawned on him, Rammus had a moment of panic. As he trembled, the earth around him began to shake, the intensity increasing until he managed to steady himself. As the quake receded, Rammus arose and left the Plague Jungles in search of others like him. His search brought him across all the lands south of the Great Barrier, but everywhere he went, he was unique. The hardships of this sojourn inspired him to craft the suit of armor that would earn him the title of Armordillo. Rammus' quest eventually drew him to the only place where a sentient armadillo is less than confounding - the League of Legends.''I've seen a lot of things, but this... this is a first.''-- Ezreal, the Prodigal Explorer, after first meeting Rammus ',	'tank,melee,recommended'
34,	'Anivia',	'the Cryophoenix',	'In most lore, the phoenix is a creature of fire that rises from its own ashes. What few know, however, is that phoenixes are elemental beings, formed by the eternal essences of their native world. Anivia was conceived on a world such as this - a being of the coldest winter, a creature of pure elemental ice. On her world, Anivia was the protector of the frozen wastes and all those with the spirit to endure in such unforgiving places. She was consulted as a creature of great wisdom, one who could not die and who had seen the world renewed several times. Somehow, Anivia knew that the day would come when she would be plucked from her home and pulled across worlds, and when that day came, she received the call with grace. Seeing the imbalance and injustice on Runeterra, a world lacking elemental protectors, Anivia took her place at the League of Legends.Since her arrival, the Cryophoenix has chosen to live among the highest peaks of the Northern Ironspike Mountains, adjacent to the frozen wastes of Freljord. She has openly claimed this territory as her own protectorate. Surprisingly, Anivia has struck up a friendship with the yeti of this region - a friendship that grows deeper and deeper with each passing moon. She has formed a close bond with two League champions: Nunu (and Willump) and the nomad princess Ashe. In a move that caught the League by surprise, the Cryophoenix recently entreated the summoners of the Institute of War to research a means in bringing across others of her elemental fellows. As a champion, Anivia is revered with a sense of awe by most, but is not the most popular as most consider her unapproachable.Some say the world will end in fire, some in ice. Anivia awaits the inevitable latter.',	'mage,ranged'
35,	'Shaco',	'the Demon Jester',	'Most would say that death isn't funny. It isn't, unless you're Shaco - then it's hysterical. He is Valoran's first fully functioning homicidal comic; he jests until someone dies, and then he laughs. The figure that has come to be known as the Demon Jester is an enigma. No one fully agrees from whence he came, and Shaco never offers any details on his own. A popular belief is that Shaco is not of Runeterra - that he is a thing summoned from a dark and twisted world. Still others believe that he is the demonic manifestation of humanity's dark urges and therefore cannot be reasoned with. The most plausible belief is that Shaco is an assassin for hire, left to his own lunatic devices until his services are needed. Shaco certainly has proven himself to be a cunning individual, evading authorities at every turn who might seek him for questioning for some horrendous, law-breaking atrocity. While such scuttlebutt might reassure the native inhabitants of Valoran, it seems unimaginable that such a malfeasant figure is allowed to remain at large.Whatever the truth of his history might be, Shaco has joined the League of Legends for reasons only he knows. He is a terrifying figure, typically shunned by both his fellow champions and the media at large. Only the summoners in the Institute of War know why such a creature was allowed into the League, but most Runeterrans suspect it to be a means that allows the power that be to keep an eye on the ever-elusive Shaco. Unsurprisingly, this champion is popular in places where madness can openly reign, such as among the power-hungry summoners of Zaun and Noxus.Whatever you do, don't tell him you missed the punch line.',	'assassin,stealth,melee'
36,	'Dr. Mundo',	'the Madman of Zaun',	'It is said that the man now known as Dr. Mundo was born without any sort of conscience.  Instead, he had an unquenchable desire to inflict pain through experimentation. By the time he was five, most of the pets in the Zaun neighborhood where Mundo grew up had gone missing. By his teenage years, his parents were nowhere to be found. By the time he had legally acquired his license to practice medicine, he had been acquitted of thirty-eight separate charges of murder by the Zaun authorities; the lack of evidence made prosecution impossible.Dr. Mundo has become equal parts serial killer and mad scientist, though no one is entirely sure how his butchery qualifies as science. However, he has made tremendous strides in mapping the pain response in the human brain and body, going so far as being able to suppress it, even in the most excruciating of circumstances. He has also tapped into the primal parts of the brain through chemistry, learning how to enhance aggression and adrenaline, as well as dulling conscience and the survival instinct. In short, Dr. Mundo's life's work has been how to create the perfect science-enhanced killer.  Unfortunately, the city-state of Noxus regards such behavior as a sign of initiative and ambition, rather than inhumanity. Originally fighting for Zaun, Dr. Mundo was recruited to also fight for Noxus in the League of Legends; the Madman dual faction status represents the fruits of a blossoming relationship between Zaun and Noxus. He continues his experiments to this day, even using himself as an experimental subject, as evidenced by his disfigured appearance and his... unique manner of speaking. There are rumors that the High Command in Noxus has given him free reign to pursue his life's work in his spare time.Beware the Madman of Zaun. In his eyes, you are already dead.',	'fighter,melee'
37,	'Sona',	'Maven of the Strings',	'Sona has no memories of her true parents. As an infant, she was found abandoned on the doorstep of an Ionian adoption house, nestled atop an ancient instrument in an exquisite case of unknown origins. She was an unusually well-behaved child, always quiet and content. Her caretakers were sure she would find a home quickly, but it soon became apparent that what they mistook for uncommon geniality was actually an inability to speak or to produce any sound whatsoever. Sona remained at the adoption house until her teens, watching in hopeless silence as prospective adopters passed her by. During this time, the caretakers sold her unusual instrument to anxious collectors, hoping to build her a trust. For a myriad of bizarre and unexpected reasons, however, it would be returned, or simply appear again outside the house.When a wealthy Demacian woman named Lestara Buvelle learned of the instrument, she immediately embarked to Ionia. When the caretakers showcased the instrument for her, she rose wordlessly and explored the house, stopping outside Sona's room. Without hesitation, Lestara adopted her and left a generous donation for the instrument. With Lestara's guidance, Sona discovered a deep connection with the instrument which Lestara called an 'etwahl'. In her hands, it played tones which stilled or quivered the hearts of those around her. Within months, she was headlining with the mysterious etwahl for sold-out audiences. She played as though plucking heartstrings, effortlessly manipulating the emotions of her listeners - all without a single written note. In secret, she discovered a potent and deadly use for her etwahl, using its vibrations to slice objects from a distance. She honed this discipline in private, mastering her gift. When she felt prepared, she went to the only place which could offer her a fitting recital: the League of Legends.''Her melody moves the soul, her silence sunders the body.''-- Jericho Swain, after attending her concert',	'support,ranged,recommended'
38,	'Kassadin',	'the Void Walker',	'There is a place between dimensions and between worlds. To some it is known as the Outside, to others it is the Unknown. To most, however, it is called the Void. Despite its name, the Void is not an empty place, but rather the home of unspeakable things, horrors not meant for minds of men. Though such knowledge is lost in modern times, there are those who have unwittingly discovered what lies beyond, and they have been unable to turn away. Kassadin is such a creature. He was once a man forced to look upon the face of the Void and forever changed by what he saw. Once a seeker of forbidden knowledge, he discovered that what he sought was something else entirely. He is one of the few that has found his way to forgotten Icathia and lived to tell the tale, following the scant breadcrumbs hidden in ancient texts.Within a decaying cyclopean city, Kassadin found secrets of the kind that he will never share - secrets that made him quake with fear at the visions of things to come that were thrust upon him. The power of the place threatened to consume him forever, but Kassadin took the only route available to him in order to survive - he let the Void inside him. Miraculously, he was able to overcome the alien urges that went with it, and he emerged as something more than human. Though a part of him died that day, he knows that he must protect Valoran from the things scratching at the door, waiting to get in and visit their torments upon the world. They are only one step away... something to which the appearance of the abomination known as Cho'Gath attests.If you look upon the Void, you can't put it behind you. If you look upon Kassadin, he is probably already there.',	'assassin,mage,melee'
39,	'Irelia',	'the Will of the Blades',	'The Ionians have developed some of the most breathtaking and deadly martial arts on all of Runeterra - just one manifestation of their pursuit of enlightenment. The most remarkable blade style to emerge, however, was the unusual byproduct of foreign intervention. Master Lito was a swordsman whose teachings were sought by ruling classes from nearly every city-state. His art was a highly-guarded secret, but it was said that swords would breathe in his grasp. He withered unexpectedly from a mysterious disease which baffled the brightest of Runeterran physicians. When he died, he left behind Zelos and Irelia, his son and daughter, and a truly unique weapon. Zelos became a sergeant in the Ionian military and left to seek assistance from Demacia immediately prior to Noxus' invasion of Ionia. Irelia, charged with the protection of their home until Zelos returned, was alone when the Noxian forces struck.The Ionians fought admirably, but soon Ionian blood stained the land beneath the prints of foreign boots. At the Great Stand of the Placidium, Ionians prepared for surrender, but were inspired to maintain their resistance when the young Irelia lifted her father's enormous blade and pledged to hold until her brother returned. In the chaos of the ensuing fight, Irelia was cursed with dark Noxian Necromancy. As her life ebbed, Soraka, the Starchild, made a final attempt to anchor her fading soul. Unwilling to relinquish her home, Irelia rose at the brink of death, and her father's sword lifted in the air alongside her. Irelia rushed back to the fore, unfazed by the blade's sudden animation. The weapon danced around her effortlessly, cutting down Noxians as they gaped in horror. The decimated invaders were forced to retreat from the Placidium. Irelia was appointed Ionia's Captain of the Guard, and when the defense of her homeland moved to the Fields of Justice, so did she.'The sword flourishes, as though painting with blood.'-- Taken from a Noxian Field Report',	'assassin,melee'
40,	'Janna',	'the Storm's Fury',	'There are those sorcerers who give themselves over to the primal powers of nature, forgoing the learned practice of magic. Such a sorceress is Janna, who first learned magic as an orphan growing up admist the chaos that is the city-state of Zaun. Janna eked out what living she could on the streets. Life was tough and dangerous for the beautiful young girl, and she survived by her wits, and by stealing when wits weren't enough. The rampant magic that characterizes Zaun was the first and most alluring tool which Janna realized could both protect and elevate her. Janna discovered that she had an affinity for a particular type of magic - the elemental magic of air. She mastered her studies of air magic in a matter of months, almost as if she was born of it. Janna went from a street vagrant to an avatar of the air virtually overnight, stunning and surpassing those who taught her. Such a rapid ascension also changed her physical appearance, giving her an otherworldly look.Seeking to right the injustice in the world (particularly the insanity that has become the city of Zaun), Janna has brought her talents to the League. She is a voice for the regulation of magical experimentation and a supporter of the development of techmaturgy, making her an indirect ally of the city-state of Piltover and the amazing techmaturgical minds that live there. Janna is also a new favorite of the League's many fans. She is often the center of attention at functions, fan appreciation days, and other celebratory events. There is something untouchable about Janna, however, and her affections can change as quickly as the wind.Do not be captivated by Janna's beauty. Like the wind, she is one gust away from terrible destruction.',	'support,ranged'
41,	'Gangplank',	'the Saltwater Scourge',	'Gangplank was born the son of the dread pirate captain Vincent the Shadow - one of the most wealthy and feared pirates in all of Blue Flame Island.  One might think this would have spoiled the boy with a cushioned life of privilege, but the truth is quite the opposite.  Growing up in the city of Bilgewater isn't easy; pirates are not known for their compassion, and that most certainly extends to their families.  Vincent wanted his son to grow up tough and strong, so he was extremely hard on the young Gangplank.  Even as a child, Gangplank was as mean as a snake and is said to have slept with his eyes open.  As he grew, the young man rapidly became the most ruthless and feared pirate in all of Bilgewater, and his daddy was never more proud than on the day of his son's eighteenth birthday - when Gangplank stabbed his old man in the back and claimed the famed pirate ship, the Dead Pool, for his own.The continent of Valoran, however, is a dangerous place for pirates; Gangplank could read the writing on the wall.  The den of pirates known as Bilgewater would soon be pulled down by the undertow of Valoranian politics and the Institute of War.  It was time for Bilgewater to have their own champion to represent them in the League of Legends, and who better than the fiercest pirate of them all?  It is said that Gangplank has enough power and favor to claim the title of the Pirate King back home, but that he is simply biding his time and building his reputation as a champion before he returns to a life of piracy.Yo ho, blow the man down.  Or at least shoot him when his back is turned and steal all his booty.',	'carry,melee'
42,	'Corki',	'the Daring Bombardier',	'When Heimerdinger and his yordle colleagues migrated to Piltover, they embraced science as a way of life, and they immediately made several groundbreaking contributions to the techmaturgical community.  What yordles lack in stature, they make up for with industriousness.  Corki, the Daring Bombardier, gained his title by test-piloting one of these contributions - the original design for the Reconnaissance Operations Front-Line Copter, an aerial assault vehicle which has become the backbone of the Bandle City Expeditionary Force (BCEF).  Together with his squadron - the Screaming Yipsnakes - Corki soars over Valoran, surveying the landscape and conducting aerial acrobatics for the benefit of onlookers below.Corki is the most renowned of the Screaming Yipsnakes for remaining cool under fire and exhibiting bravery to the point of madness.  Before the League, he served several tours of duty, often volunteering for missions that would take him behind enemy lines, either gathering intelligence or delivering messages through hot zones.  He thrived on danger, and enjoyed nothing more than a good dogfight in the morning.  More than just an ace pilot, Corki also made several modifications to his copter, outfitting it with an arsenal of weapons which some speculate were more for show than functionality.  When open hostilities ceased as part of the agreement surrounding the formation of the League, Corki was forced into a retirement, which he felt ''cut the engines and clipped the wings''.  He tried to make do with stunt flying and canyon running, but it was never the same without the refreshing smell of gunpowder streaking through the air around him.  When Heimerdinger joined the League of Legends, it was no surprise to see Corki follow soon after, eager to test his mettle against the best the world has to offer.He is Corki - death from above!',	'ranged,carry'
43,	'Karma',	'the Enlightened One',	'Karma is a woman of indomitable will and unbound spiritual power. She is the soul of Ionia made manifest and an inspiring presence on the battlefield, shielding her allies and turning back her foes. A strong leader torn between tradition and revolution, Karma seeks to protect the peace of Ionia - by force if necessary.Karma once lived a tranquil life in a small Ionian village. Led by elder monks, the villagers practiced a tradition of benevolent magic and pacifism. Known for her powerful connection to the spiritual realm and beloved as a just mediator amongst her people, Karma embraced these traditions as an essential aspect of the enlightenment sought by all Ionians. Her inner peace was tested when the armies of Noxus invaded Ionia. While the village's elder monks insisted their peaceful ways would spare them from violence, Karma had heard enough tales of Noxian cruelty to openly question the elders' wisdom. Stern and unmoving, they told her to trust in tradition. When the invaders marched on the village, the elder monks rode out to negotiate a bloodless end to the battle. The Noxian general was offended by their show of weakness and slaughtered the monks himself as he ordered his soldiers to strike the village.As the Noxians advanced, the villagers prepared to accept death, bound to their peaceful vows. But Karma would not accept death and instead saw another way: sacrificing a single life to spare many others. To save her people, she drew upon the power within and summoned the full force of her will. A burst of spirit fire emerged from her body and spiraled towards the Noxian general. The flame took the form of twin dragons, the symbol of Ionia itself. It was the first time Karma had ever used her powers to harm instead of protect, and neither she nor the villagers had ever seen anything like it. When the magic subsided, the general had fallen before her and his soldiers had scattered. The opposing forces surrendered to Karma's strength leaving her people, and their traditions, untouched. While the war raged on, Karma became a formidable leader of the Ionian resistance, but the conflict did not end when Noxus's armies fled the Ionian shores. Ionia became divided between the resistance fighters who craved vengeance and the monks who demanded a return to spiritual tradition. Karma saw a third path, one that combined the strength Ionia found in war with the peaceful traditions the nation still held dear. She now seeks to return her ravaged land to an enduring peace.''Your spirit is something no one can take from you. Use it wisely.'' -- Karma',	'support,ranged, mage'
44,	'Taric',	'the Gem Knight',	'There is a form of magic unknown to many Runeterrans and discredited by the few who are even aware of its existence. It is the magic of the earth, drawing power from the resonance of crystals and gems. Taric, the Gem Knight, is Runeterra's sole practitioner of this form of magic, having been erratically summoned to Runeterra from a faraway world. Back home, Taric's father was a distinguished healer in their home city. Taric was always interested in his father's pursuits, even from a young age. Despite his burgeoning understanding of herbs, plants, and animal medicines, it was the power of gems that most fascinated the growing boy. It wasn't long before Taric had exhausted his father's coveted library and set out on a path of his own. He wanted to help the people, but not by simply salving their wounds and curing their woes. He wasn't to be a healer, but a defender - one who used the power of earth to preserve and protect.Taric became a wandering knight, renowned across his homeland as a guardian of the just until the day a spell of summoning grabbed him from his home and deposited him on Runeterra. Though disoriented and confused at first, he now feels that the continent of Valoran is in need of someone like him. Despite missing his homeland, Taric is happy to fight in the League, serving as a protector for all who seek one. His neat and stylish appearance combined with his shiny bejeweled armor and weapons have rapidly made him a celebrity champion of the League of Legends. Valoran's media, for some reason, has taken a great interest in his personal life. While open about his life as a champion and gracious in all things, Taric is tight-lipped about his life outside the League and prefers his privacy.As Taric's father taught him, every stone has its meaning. For Taric's enemies, they all mean trouble.',	'tank,support,melee,recommended'
45,	'Veigar',	'the Tiny Master of Evil',	'To most, thoughts of yordles do not conjure images to be feared. The easygoing half-pint race, though fierce, is often regarded with some degree of joviality. Their high-pitched voices and naturally cute forms inspire something of a protective instinct in the larger races, or at least bring to mind images of children playing at being adults. Every now and again, however, a yordle turns so bad that even at its small stature it strikes terror into the hearts of others. Veigar is one such twisted yordle. As a master of the magical black arts, as well as a corrupter of cosmic energy, he is one of the most powerful sorcerers on Valoran.As a child, Veigar was a normal yordle with one small exception - he had a deep curiosity for the world beyond Bandle City. The young yordle spent much of his time studying the rest of Valoran, and he jumped at the chance to join a business that traded with other major city-states. Unfortunately for both him and the world, a deal with Noxian trader turned into shady business and went bad; Veigar and his companions were subsequently set up to take the fall. Arrested by the authorities, he was imprisoned within the walls of Noxus for years. Such isolation is very dangerous for yordles - undoubtedly why his cruel jailers did such a thing - and Veigar was slowly driven mad.He eventually escaped, having become a twisted version of his former self. Instead of returning to his people and Bandle City, he sought tutelage from dark wizards across the land. With his demented will focused on one task, he quickly became a dangerous and powerful wizard in his own right. Now he seeks to end all conflict on Valoran by bringing all of the city-states to their knees, regardless of their affiliation. The League of Legends is the perfect tool to help him meet his ends - for now.Who says evil needs to come in a fearsome-looking package?',	'mage,ranged'
48,	'Trundle',	'the Cursed Troll',	'Trolls have never been well-regarded beings of Valoran. Generally speaking, they are barbaric, cannibalistic, and sneaky. They are creatures relegated to the murky recesses of the world, hidden away from most intelligent beings. Despite their maleficent natures, however, the Ruhgosk never deserved the grisly fate that was visited upon them. Generations ago, a twisted necromancer known as Hakolin the Bonecrafter attempted to enslave the Ruhgosk tribe. These trolls are considerably more genteel than their ill-mannered brethren, although still uncouth by human standards. The Ruhgosk fought tooth and claw against the necromancer, ultimately driving him from their land. As a parting gift, Hakolin afflicted the trolls with a leprous disease, forever cursing the members of the tribe. The leprosy would have rotted their flesh away to nothing were it not for the trolls' natural ability to regenerate. Caught forever in a hideous rotting state, the Ruhgosk endured their curse while desperately in search of a cure. They never found one.A wise Ruhgosk shaman learned that he could magically bind the disease to a single troll, provided that the troll could bear the weight of the entire tribe's curse upon himself. However, there was no such troll...until the birth of Trundle. His ability to regenerate was so profound that it appeared as if he did not carry the disease. As Trundle grew, he came to understand his gift and what it could do for his people. When he came of age, he took the curse from his tribe in a baptism of searing agony. Through the shaman's ritual, Trundle became a horrifying creature whose flesh constantly sloughs off his body, only to be re-grown in an unremitting cycle. He has joined the League of Legends in hopes of eventually finding someone who could dispel the heinous curse completely.''I've learned a thing or two about pain! Let me show you.''-- Trundle',	'fighter,melee'
50,	'Swain',	'the Master Tactician',	'The earliest account of Swain's existence comes from a Noxian infirmary doctor's notes. According to them, Swain limped into the ward without cry or complaint; his right leg was snapped in half, with bone protruding from the skin. A small, scowling bird seemed affixed to his shoulder. The doctor gawked in horror as the young adolescent answered questions about his health and age with a calm, even stare. Even behind the echoing crack as the sand counterweights reset his tibia, Swain's measuring gaze never flickered, nor did his eyes twitch from the pop of his fibula. He refused the doctor's recommendation of magical treatment for the leg's inoperable damage, requesting only a spare crutch before shuffling away. He next surfaced in documents from the Noxian military, although it is evident that they are incomplete. Normally a crippled boy would be turned away in shame from Noxus' proud legion, but the records indicate his first designation was that of a ranking officer.The men who've served under him (and survived) have remained in his charge with unshakable faith and loyalty. He leapt through the High Command's hierarchy, often ascending when superiors requested demotions to join his unit. A cunning strategist, Swain was decorated after every battle he fought, regularly hobbling in contemplation at the front of the assault. His rise to power seemed unceasing until he was suddenly relegated to inactive status prior to the Ionian Invasion - a bewildering decision which reeked of bureaucratic subversion. If Swain was upset by the events which unfolded, he never belied it. His face was so implacable that it was popularly rumored to be a mask, disguising something utterly inhuman beneath. More controversy surrounded the bird that never left his shoulder, whose name he whispered only to it. When Demacia escalated its presence in the League, Swain was immediately returned to active duty.''If you haven't yet lost the ability to ask, you may not yet ask for relief.''-Swain',	'mage,ranged'
